"anime_id","title","type","source","episodes","status","aired_string","aired","aired_year","duration","duration_minutes","rating","score","scored_by","rank","popularity","members","favorites","studio","genre","main_genre"
35060,"Nihon no Obake-banashi","OVA","Other",4,"Finished Airing","Aug 28, 1988 to Nov 26, 1988","{'from': '1988-08-28', 'to': '1988-11-26'}",1988,"Unknown",NA,"G - All Ages",6,5,11462,13913,53,0,"","Horror, Kids","Horror"
35931,"Kime Koi!","OVA","Book",2,"Finished Airing","Oct 6, 2017 to Dec 22, 2017","{'from': '2017-10-06', 'to': '2017-12-22'}",2017,"15 min. per ep.",15,"Rx - Hentai",6.89,896,NA,6399,2478,2,"","Hentai","Hentai"
73,"Full Metal Panic! The Second Raid","TV","Book",13,"Finished Airing","Jul 14, 2005 to Oct 20, 2005","{'from': '2005-07-14', 'to': '2005-10-20'}",2005,"24 min. per ep.",24,"R - 17+ (violence & profanity)",8.03,109507,514,415,184696,1244,"Kyoto Animation","Action, Military, Mecha","Action"
33750,"Boku no Yayoi-san 2","OVA","Manga",2,"Finished Airing","Jul 29, 2016","{'from': '2016-07-29', 'to': '2016-07-29'}",2016,"20 min. per ep.",20,"Rx - Hentai",6.1,757,NA,7170,1726,5,"","Hentai","Hentai"
33215,"Hikaru Genji: Taiyou ga Ippai","Music","Other",1,"Finished Airing","Jul 20, 1993","{'from': '1993-07-20', 'to': '1993-07-20'}",1993,"5 min.",5,"G - All Ages",5.13,58,8915,12770,111,0,"","Adventure, Music","Adventure"
28809,"Macross Fufonfia Specials","Special","Other",3,"Finished Airing","Dec 25, 2013","{'from': '2013-12-25', 'to': '2013-12-25'}",2013,"3 min. per ep.",3,"G - All Ages",5.49,93,8388,9351,549,0,"","Comedy, Parody","Comedy"
21009,"Sekai de Ichiban Tsuyoku Naritai! Specials","Special","Other",6,"Finished Airing","Dec 12, 2013 to May 12, 2014","{'from': '2013-12-12', 'to': '2014-05-12'}",2013,"4 min. per ep.",4,"R+ - Mild Nudity",5.81,1984,7784,4965,4768,4,"Arms","Action, Ecchi, Sports","Action"
34664,"Capsule Boy","TV","Original",26,"Finished Airing","May 15, 2016 to Dec 2, 2016","{'from': '2016-05-15', 'to': '2016-12-02'}",2016,"24 min. per ep.",24,"G - All Ages",5.14,7,9792,13871,56,0,"","Sci-Fi, Kids","Sci-Fi"
4021,"Seiyou Kottou Yougashiten: Antique","TV","Manga",12,"Finished Airing","Jul 4, 2008 to Sep 19, 2008","{'from': '2008-07-04', 'to': '2008-09-19'}",2008,"22 min. per ep.",22,"PG-13 - Teens 13 or older",7.14,11121,3053,2330,25448,94,"Nippon Animation, SynergySP, Shirogumi","Comedy, Shoujo, Shounen Ai","Comedy"
4191,"Popolocrois Monogatari","TV","Game",25,"Finished Airing","Oct 4, 1998 to Mar 28, 1999","{'from': '1998-10-04', 'to': '1999-03-28'}",1998,"23 min. per ep.",23,"PG - Children",7.14,514,3054,7256,1659,12,"Production I.G","Adventure, Fantasy","Adventure"
32734,"Satto Anshin, SAT x Peeping Life","ONA","Original",3,"Finished Airing","Sep 30, 2015","{'from': '2015-09-30', 'to': '2015-09-30'}",2015,"1 min. per ep.",1,"G - All Ages",4.06,33,11973,12002,147,0,"CoMix Wave Films, FOREST Hunting One","Comedy, Slice of Life","Comedy"
9367,"Freezing","TV","Manga",12,"Finished Airing","Jan 8, 2011 to Apr 7, 2011","{'from': '2011-01-08', 'to': '2011-04-07'}",2011,"24 min. per ep.",24,"R+ - Mild Nudity",7.11,112577,3158,369,203321,1051,"A.C.G.T.","Action, Sci-Fi, Harem, Drama, Romance, Ecchi, Martial Arts, Seinen","Action"
1992,"Chou Kousoku Gran Doll","OVA","Other",3,"Finished Airing","Aug 23, 1997 to Dec 18, 1997","{'from': '1997-08-23', 'to': '1997-12-18'}",1997,"29 min. per ep.",29,"R+ - Mild Nudity",5.64,400,8110,8085,1103,1,"","Action, Comedy, Mecha, School","Action"
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi","Special","Other",1,"Finished Airing","Jul 26, 2006","{'from': '2006-07-26', 'to': '2006-07-26'}",2006,"25 min.",25,"PG - Children",5.75,40,9610,11521,176,1,"TMS Entertainment","Kids","Kids"
26009,"His Lipstick","ONA","Original",1,"Finished Airing","Feb 24, 2012","{'from': '2012-02-24', 'to': '2012-02-24'}",2012,"5 min.",5,"G - All Ages",4.4,25,10476,13129,92,0,"RG Animation Studios","Kids, Comedy","Kids"
21489,"Shin Dokonjou Gaeru: Dokonjou Yumemakura","Movie","Manga",1,"Finished Airing","Mar 20, 1982","{'from': '1982-03-20', 'to': '1982-03-20'}",1982,"40 min.",40,"G - All Ages",6.13,15,12062,12678,115,0,"","Slice of Life, Comedy, Shounen","Slice of Life"
17615,"Kyoufu Shinbun","OVA","Manga",2,"Finished Airing","Jul 21, 1991 to Sep 21, 1991","{'from': '1991-07-21', 'to': '1991-09-21'}",1991,"30 min. per ep.",30,"PG-13 - Teens 13 or older",5.03,32,11044,10826,246,0,"Studio Pierrot","Horror, Shounen","Horror"
3277,"Kinnikuman: Haresugata! Seigi Choujin","Movie","Other",1,"Finished Airing","Dec 21, 1985","{'from': '1985-12-21', 'to': '1985-12-21'}",1985,"1 hr.",60,"PG-13 - Teens 13 or older",6.27,67,6514,10058,372,0,"Toei Animation","Action, Comedy, Sports, Shounen","Action"
29351,"Beanuts","Special","Other",2,"Finished Airing","Dec 15, 1997 to Aug 10, 1998","{'from': '1997-12-15', 'to': '1998-08-10'}",1997,"5 min. per ep.",5,"G - All Ages",4.69,13,9699,13449,77,0,"","Comedy, Kids","Comedy"
3342,"Mnemosyne: Mnemosyne no Musume-tachi","TV","Original",6,"Finished Airing","Feb 4, 2008 to Jul 7, 2008","{'from': '2008-02-04', 'to': '2008-07-07'}",2008,"45 min. per ep.",45,"R+ - Mild Nudity",7.44,51279,1856,709,120731,911,"Xebec","Action, Sci-Fi, Horror, Supernatural, Shoujo Ai","Action"
3292,"Potemayo Specials","Special","Manga",6,"Finished Airing","Sep 25, 2007 to Feb 22, 2008","{'from': '2007-09-25', 'to': '2008-02-22'}",2007,"9 min. per ep.",9,"PG-13 - Teens 13 or older",7.41,1735,1989,5811,3194,1,"J.C.Staff","Comedy, School, Seinen","Comedy"
37324,"Youkai Watch: Shadow Side","TV","Game",0,"Currently Airing","Apr 13, 2018 to ?","{'from': '2018-04-13', 'to': None}",2018,"24 min.",24,"G - All Ages",6.34,53,6176,10830,248,1,"OLM","Comedy, Demons, Kids, Supernatural","Comedy"
17887,"Ichirin-sha","ONA","Original",1,"Finished Airing","Sep 24, 2010","{'from': '2010-09-24', 'to': '2010-09-24'}",2010,"7 min.",7,"PG-13 - Teens 13 or older",6.11,485,7054,8204,1037,0,"Nomad","Action, Mecha, Sci-Fi, Seinen","Action"
557,"Koutetsu Tenshi Kurumi Encore","OVA","Original",4,"Finished Airing","Jul 19, 2000 to Oct 4, 2000","{'from': '2000-07-19', 'to': '2000-10-04'}",2000,"15 min. per ep.",15,"PG-13 - Teens 13 or older",6.81,2578,4277,4796,5242,7,"OLM","Comedy, Historical, Romance, Sci-Fi, Shounen","Comedy"
32803,"Dreaming Pupa: Yumemiru Bokura","Music","Other",1,"Finished Airing","Aug 12, 2010","{'from': '2010-08-12', 'to': '2010-08-12'}",2010,"4 min.",4,"G - All Ages",4.88,91,9137,11206,203,0,"","Music","Music"
30200,"Piyo no Ongaeshi","Music","Other",1,"Finished Airing","Feb, 2015","{'from': None, 'to': None}",1994,"3 min.",3,"G - All Ages",4.77,22,11773,13359,84,0,"","Music","Music"
6076,"""Eiji""","OVA","Manga",1,"Finished Airing","Aug 25, 1990","{'from': '1990-08-25', 'to': '1990-08-25'}",1990,"48 min.",48,"R - 17+ (violence & profanity)",5.95,439,7450,8010,1148,2,"","Comedy, Drama, Sports","Comedy"
2636,"Dorami-chan: Wow, The Kid Gang of Bandits","Movie","Other",1,"Finished Airing","Mar 9, 1991","{'from': '1991-03-09', 'to': '1991-03-09'}",1991,"40 min.",40,"G - All Ages",5.61,44,10012,11499,178,0,"","Fantasy","Fantasy"
21569,"Pokemon XY: Hakai no Mayu to Diancie","Movie","Game",1,"Finished Airing","Jul 19, 2014","{'from': '2014-07-19', 'to': '2014-07-19'}",2014,"1 hr. 6 min.",66,"PG - Children",6.67,7844,4899,3177,14164,4,"OLM","Adventure, Fantasy, Kids","Adventure"
30412,"Shi Xiong","ONA","Manga",41,"Finished Airing","Nov 24, 2014 to Mar 5, 2015","{'from': '2014-11-24', 'to': '2015-03-05'}",2014,"8 min. per ep.",8,"R - 17+ (violence & profanity)",6.84,338,4165,7307,1617,5,"L²Studio","Action, Comedy, Horror","Action"
11019,"Pokemon 3D Adventure: Mew wo Sagase!","Movie","Game",1,"Finished Airing","Mar 18, 2005","{'from': '2005-03-18', 'to': '2005-03-18'}",2005,"11 min.",11,"PG - Children",7.25,2990,2624,4239,7140,10,"OLM","Adventure, Comedy, Fantasy, Kids","Adventure"
34506,"Idol Kyousei Sousa","OVA","Manga",0,"Currently Airing","Feb 24, 2017 to ?","{'from': '2017-02-24', 'to': None}",2017,"30 min.",30,"Rx - Hentai",4.62,398,NA,7303,1618,2,"","Hentai","Hentai"
35553,"Ape","Music","Original",1,"Finished Airing","May 15, 2014","{'from': '2014-05-15', 'to': '2014-05-15'}",2014,"3 min.",3,"G - All Ages",5.71,52,7966,13122,92,0,"","Music","Music"
31740,"Chicchana Onaka","OVA","Manga",3,"Finished Airing","Oct 2, 2015 to Jul 1, 2016","{'from': '2015-10-02', 'to': '2016-07-01'}",2015,"16 min. per ep.",16,"Rx - Hentai",6.37,1763,NA,5332,3956,18,"Studio 9 MAiami","Hentai","Hentai"
19059,"UFO Nitsukamatta Kodomo-tachi","OVA","Other",1,"Finished Airing","1991","{'from': None, 'to': None}",1993,"20 min.",20,"G - All Ages",5.2,25,12557,12683,115,0,"","Sci-Fi, Kids","Sci-Fi"
2544,"Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone","TV","Book",50,"Finished Airing","Jan 4, 1981 to Dec 27, 1981","{'from': '1981-01-04', 'to': '1981-12-27'}",1981,"24 min. per ep.",24,"G - All Ages",7.29,1077,2460,6328,2564,7,"Nippon Animation","Adventure, Drama, Historical, Slice of Life","Adventure"
32934,"Zonmi-chan: Meat Pie of the Dead","Special","Original",1,"Finished Airing","Mar 26, 2016","{'from': '2016-03-26', 'to': '2016-03-26'}",2016,"5 min.",5,"PG-13 - Teens 13 or older",5.34,572,8631,8113,1098,1,"Neft Film","Comedy, Horror, Supernatural","Comedy"
36767,"Joutoku","Music","Other",1,"Finished Airing","May 9, 2017","{'from': '2017-05-09', 'to': '2017-05-09'}",2017,"1 min.",1,"G - All Ages",4.07,30,10646,13896,55,0,"","Music","Music"
32937,"Kono Subarashii Sekai ni Shukufuku wo! 2","TV","Book",10,"Finished Airing","Jan 12, 2017 to Mar 16, 2017","{'from': '2017-01-12', 'to': '2017-03-16'}",2017,"23 min. per ep.",23,"PG-13 - Teens 13 or older",8.36,254435,186,112,417656,4646,"Studio Deen","Adventure, Comedy, Parody, Supernatural, Magic, Fantasy","Adventure"
30232,"Tamagotchi! Tamatomo Daishuu GO","TV","Game",26,"Finished Airing","Apr 2, 2015 to Sep 24, 2015","{'from': '2015-04-02', 'to': '2015-09-24'}",2015,"Unknown",NA,"G - All Ages",6.33,27,12356,10569,284,0,"OLM","Comedy, Fantasy, Kids","Comedy"
5184,"Negibouzu no Asatarou","TV","Book",48,"Finished Airing","Oct 12, 2008 to Sep 27, 2009","{'from': '2008-10-12', 'to': '2009-09-27'}",2008,"20 min. per ep.",20,"None",6.36,11,11422,11372,188,0,"Toei Animation","Adventure, Comedy, Historical","Adventure"
22391,"Ring Ring Boy","Movie","Other",1,"Finished Airing","1963","{'from': None, 'to': None}",2007,"4 min.",4,"G - All Ages",4.46,13,11877,12896,103,0,"","Dementia","Dementia"
23387,"Master of Torque","ONA","Other",4,"Finished Airing","Mar 20, 2014 to Jul 18, 2014","{'from': '2014-03-20', 'to': '2014-07-18'}",2014,"5 min. per ep.",5,"G - All Ages",5.16,317,8882,8522,878,2,"Shimogumi","Action, Sci-Fi","Action"
8959,"Nanchatte!","ONA","Other",2,"Finished Airing","May 14, 2010","{'from': '2010-05-14', 'to': '2010-05-14'}",2010,"1 min. per ep.",1,"G - All Ages",3.66,38,11391,11675,166,0,"Shin-Ei Animation","Parody, Comedy","Parody"
1789,"Argento Soma Special","Special","Other",1,"Finished Airing","Mar 1, 2002","{'from': '2002-03-01', 'to': '2002-03-01'}",2002,"25 min.",25,"PG-13 - Teens 13 or older",6.5,1250,5589,6077,2859,0,"Sunrise","Action, Mecha, Sci-Fi","Action"
33145,"Detective Conan: Chase the Mysterious Comet Monster!","OVA","Manga",1,"Finished Airing","Nov 9, 2001","{'from': '2001-11-09', 'to': '2001-11-09'}",2001,"14 min.",14,"G - All Ages",6.6,293,5193,7386,1549,1,"","Mystery","Mystery"
2175,"Kino no Tabi: The Beautiful World - Byouki no Kuni - For You","Movie","Book",1,"Finished Airing","Apr 21, 2007","{'from': '2007-04-21', 'to': '2007-04-21'}",2007,"28 min.",28,"R - 17+ (violence & profanity)",7.79,14944,901,2066,31267,21,"Shaft","Adventure, Drama, Fantasy","Adventure"
6327,"Miracle Train: Chuo-sen e Youkoso","Special","Manga",1,"Finished Airing","Aug 18, 2009","{'from': '2009-08-18', 'to': '2009-08-18'}",2009,"1 min.",1,"PG-13 - Teens 13 or older",6.17,617,6875,5769,3280,7,"Yumeta Company","Fantasy, Shoujo","Fantasy"
15891,"Zekkyou Gakkyuu","Special","Manga",3,"Finished Airing","Oct 23, 2012 to Nov 6, 2012","{'from': '2012-10-23', 'to': '2012-11-06'}",2012,"1 min. per ep.",1,"G - All Ages",5.42,1261,8525,6113,2820,2,"","Shoujo, Supernatural","Shoujo"
10934,"Itsuka Tenma no Kuro Usagi OVA","OVA","Book",1,"Finished Airing","Dec 5, 2011","{'from': '2011-12-05', 'to': '2011-12-05'}",2011,"24 min.",24,"R - 17+ (violence & profanity)",7.04,8003,3409,2981,15934,3,"Zexcs","Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire","Comedy"
648,"Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary","TV","Game",13,"Finished Airing","Jun 30, 2004 to Sep 22, 2004","{'from': '2004-06-30', 'to': '2004-09-22'}",2004,"12 min. per ep.",12,"PG-13 - Teens 13 or older",6.22,2126,6709,4574,5883,6,"","Comedy, Drama, Harem, Romance, Sci-Fi","Comedy"
4726,"Druaga no Tou: The Sword of Uruk","TV","Game",12,"Finished Airing","Jan 9, 2009 to Mar 27, 2009","{'from': '2009-01-09', 'to': '2009-03-27'}",2009,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.33,29684,2303,1442,55011,86,"Gonzo","Adventure, Fantasy","Adventure"
6402,"Bakunyuu Maid Kari","OVA","Original",2,"Finished Airing","Apr 24, 2009 to Jul 24, 2009","{'from': '2009-04-24', 'to': '2009-07-24'}",2009,"30 min. per ep.",30,"Rx - Hentai",6.42,1137,NA,5761,3286,26,"","Hentai","Hentai"
905,"Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta","Movie","Manga",1,"Finished Airing","Mar 4, 1995","{'from': '1995-03-04', 'to': '1995-03-04'}",1995,"55 min.",55,"PG-13 - Teens 13 or older",7.69,47832,1125,1115,74404,110,"Toei Animation","Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen","Action"
1702,"Yoru ga Kuru!","OVA","Game",4,"Finished Airing","Apr 25, 2002 to Feb 21, 2003","{'from': '2002-04-25', 'to': '2003-02-21'}",2002,"27 min. per ep.",27,"Rx - Hentai",5.85,445,NA,6681,2168,3,"","Demons, Hentai, Horror, Super Power, Supernatural","Demons"
7427,"Getsumen To Heiki Mina Specials","Special","Other",2,"Finished Airing","Jun 6, 2006 to Aug 1, 2006","{'from': '2006-06-06', 'to': '2006-08-01'}",2006,"23 min. per ep.",23,"PG-13 - Teens 13 or older",6.11,260,7048,8319,977,0,"","Action, Comedy, Ecchi, Shounen, Super Power","Action"
3583,"Endless Serenade","OVA","Game",1,"Finished Airing","Apr 14, 2000","{'from': '2000-04-14', 'to': '2000-04-14'}",2000,"32 min.",32,"Rx - Hentai",5.66,462,NA,7757,1290,2,"","Hentai","Hentai"
36266,"Mahou Shoujo Site","TV","Manga",12,"Currently Airing","Apr 7, 2018 to ?","{'from': '2018-04-07', 'to': None}",2018,"24 min. per ep.",24,"R - 17+ (violence & profanity)",6.47,8336,5723,1404,56827,117,"production doA","Drama, Horror, Psychological, Supernatural","Drama"
6437,"Sora wo Kakeru Shoujo Picture Drama","Special","Other",9,"Finished Airing","Apr 24, 2009 to Nov 24, 2009","{'from': '2009-04-24', 'to': '2009-11-24'}",2009,"3 min. per ep.",3,"R+ - Mild Nudity",6.32,628,6324,7016,1860,1,"Sunrise","Adventure, Comedy, Sci-Fi, Space","Adventure"
10936,"Nekogami Yaoyorozu: Ohanami Ghostbusters","OVA","Manga",1,"Finished Airing","Mar 21, 2012","{'from': '2012-03-21', 'to': '2012-03-21'}",2012,"27 min.",27,"PG-13 - Teens 13 or older",6.76,1118,4507,6055,2882,0,"AIC Plus+","Comedy, Supernatural, Seinen","Comedy"
20797,"Sennen no Yakusoku","OVA","Original",1,"Finished Airing","Not available","{'from': None, 'to': None}",1990,"17 min.",17,"G - All Ages",4.56,16,12003,13053,96,0,"","Kids, Slice of Life","Kids"
3958,"Kannagi","TV","Manga",13,"Finished Airing","Oct 4, 2008 to Dec 27, 2008","{'from': '2008-10-04', 'to': '2008-12-27'}",2008,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.39,51941,2072,791,109171,320,"A-1 Pictures, Ordet","Comedy, School, Shounen, Supernatural","Comedy"
28983,"Bouken-tachi Gamba to Nanbiki no Nakama","Movie","Book",1,"Finished Airing","Mar 4, 1984","{'from': '1984-03-04', 'to': '1984-03-04'}",1984,"1 hr. 35 min.",95,"G - All Ages",6.54,24,9749,11757,160,0,"Tokyo Movie Shinsha","Adventure, Kids","Adventure"
22247,"Azumi Mamma★Mia","TV","Manga",60,"Finished Airing","Jul 7, 1997 to Oct 2, 1997","{'from': '1997-07-07', 'to': '1997-10-02'}",1997,"5 min. per ep.",5,"None",5.69,16,9682,11729,164,0,"Toei Animation","Comedy, Kids","Comedy"
2349,"Bondage Game: Shinsou no Reijoutachi","OVA","Other",2,"Finished Airing","Apr 25, 2003 to Aug 22, 2004","{'from': '2003-04-25', 'to': '2004-08-22'}",2003,"30 min. per ep.",30,"Rx - Hentai",5.32,2538,NA,4610,5750,51,"","Hentai, Psychological","Hentai"
17985,"Kero Kero Keroppi no Boku-tachi no Takaramono","OVA","Other",1,"Finished Airing","Mar 21, 1994","{'from': '1994-03-21', 'to': '1994-03-21'}",1994,"6 min.",6,"G - All Ages",6.17,48,10831,11537,176,0,"","Fantasy, Kids","Fantasy"
2592,"Kimera","OVA","Other",1,"Finished Airing","Jul 31, 1996","{'from': '1996-07-31', 'to': '1996-07-31'}",1996,"48 min.",48,"R+ - Mild Nudity",5.24,2080,8764,5167,4344,6,"","Action, Sci-Fi, Horror, Supernatural, Vampire, Shounen Ai","Action"
5609,"Emi to Yobanaide","OVA","Other",2,"Finished Airing","Feb 28, 1997 to Jun 27, 1997","{'from': '1997-02-28', 'to': '1997-06-27'}",1997,"30 min. per ep.",30,"Rx - Hentai",5.21,284,NA,8670,809,2,"","Hentai","Hentai"
4331,"Penguin no Mondai","TV","Other",100,"Finished Airing","Apr 5, 2008 to Mar 20, 2009","{'from': '2008-04-05', 'to': '2009-03-20'}",2008,"10 min. per ep.",10,"G - All Ages",6.34,66,6232,9672,463,1,"Shogakukan Music &amp; Digital Entertainment","Comedy, Kids","Comedy"
28109,"Kuzuryuugawa to Shounen","OVA","Other",1,"Finished Airing","Oct, 1998","{'from': None, 'to': None}",2005,"30 min.",30,"G - All Ages",7.13,8,11029,12873,105,0,"Mushi Production","Drama, Historical","Drama"
1668,"Bakuten Shoot Beyblade G Revolution","TV","Manga",52,"Finished Airing","Jan 6, 2003 to Dec 29, 2003","{'from': '2003-01-06', 'to': '2004-12-29'}",2003,"20 min. per ep.",20,"PG - Children",7.01,17241,3522,2210,27868,178,"Madhouse","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports","Action"
4489,"Septem Charm Magical Kanan: SP Summer Camp","Special","Other",2,"Finished Airing","Aug 25, 2002 to Feb 25, 2003","{'from': '2002-08-25', 'to': '2003-02-25'}",2002,"30 min. per ep.",30,"Rx - Hentai",5.96,334,NA,7939,1191,1,"","Hentai","Hentai"
28353,"Henteko na Volunteer","OVA","Other",1,"Finished Airing","1993","{'from': None, 'to': None}",2017,"46 min.",46,"G - All Ages",6.89,9,10423,13618,70,0,"","Slice of Life, Drama","Slice of Life"
29419,"Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special","Special","Other",1,"Finished Airing","Dec 31, 2014","{'from': '2015-12-31', 'to': '2015-12-31'}",2015,"48 min.",48,"PG - Children",6.42,650,5938,6899,1965,0,"OLM","Action, Adventure, Comedy, Fantasy, Kids","Action"
36855,"Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou","ONA","Other",24,"Finished Airing","Nov 17, 2017 to Jan 5, 2018","{'from': '2017-11-17', 'to': '2018-01-05'}",2017,"20 sec. per ep.",0.33,"G - All Ages",6.73,287,4614,5043,4591,3,"Kyoto Animation","Comedy","Comedy"
33539,"Shima Kousaku no Asia Risshi-den Specials","Special","Manga",4,"Finished Airing","May 1, 2013 to May 5, 2014","{'from': '2013-05-01', 'to': '2014-05-05'}",2013,"40 min. per ep.",40,"PG-13 - Teens 13 or older",4.75,8,12046,13746,64,0,"","Drama, Seinen","Drama"
3497,"Steady x Study","OVA","Other",1,"Finished Airing","May 26, 2004","{'from': '2004-05-26', 'to': '2004-05-26'}",2004,"25 min.",25,"PG-13 - Teens 13 or older",5.36,61,8598,9849,416,0,"","Romance","Romance"
28957,"Mushishi Zoku Shou: Suzu no Shizuku","Movie","Manga",1,"Finished Airing","May 16, 2015","{'from': '2015-05-16', 'to': '2015-05-16'}",2015,"47 min.",47,"PG-13 - Teens 13 or older",8.71,22283,47,1432,55411,124,"Artland","Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural","Adventure"
20,"Naruto","TV","Manga",220,"Finished Airing","Oct 3, 2002 to Feb 8, 2007","{'from': '2002-10-03', 'to': '2007-02-08'}",2002,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.88,648605,745,10,980265,34468,"Studio Pierrot","Action, Adventure, Comedy, Super Power, Martial Arts, Shounen","Action"
29745,"Korokoro Animal","TV","Other",60,"Finished Airing","Mar 22, 2007 to Jul 27, 2007","{'from': '2007-03-22', 'to': '2007-07-27'}",2007,"1 min. per ep.",1,"PG - Children",6,7,10972,13521,75,1,"","Kids","Kids"
755,"Boku no Sexual Harassment","OVA","Book",3,"Finished Airing","Dec 15, 1994 to Oct 6, 1995","{'from': '1994-12-15', 'to': '1995-10-06'}",1994,"36 min. per ep.",36,"Rx - Hentai",5.9,6551,NA,3419,11912,45,"","Hentai, Yaoi","Hentai"
2650,"Doraemon Movie: Boku, Momotarou no Nanna no Sa","Movie","Other",1,"Finished Airing","Aug 1, 1981","{'from': '1981-08-01', 'to': '1981-08-01'}",1981,"47 min.",47,"PG - Children",6.75,329,4523,8617,833,0,"Shin-Ei Animation","Adventure, Fantasy, Kids, Sci-Fi, Shounen","Adventure"
30360,"Poppen-sensei to Kaerazu no Numa","Special","Other",1,"Finished Airing","Apr 29, 1982","{'from': '1982-04-29', 'to': '1982-04-29'}",1982,"10 min.",10,"G - All Ages",4.55,20,11803,13227,88,0,"","Adventure, Fantasy, Kids","Adventure"
